image,caption_number,caption,id
1308472581_9961782889.jpg,1,A laughing girl holding a bucket splashes in the ocean,278
1308472581_9961782889.jpg,2,A young girl plays under a pier with a blue bucket .,278
1308472581_9961782889.jpg,3,Girls with a blue bucket is playing and splashing in the ocean water .,278
1308472581_9961782889.jpg,4,The girl with the blue bucket splashes beneath the pier .,278
1308617539_54e1a3dfbe.jpg,0,A boy is jumping from a body board into the ocean .,279
1308617539_54e1a3dfbe.jpg,1,A boy splashing through the ocean .,279
1308617539_54e1a3dfbe.jpg,2,A child running through the water .,279
1308617539_54e1a3dfbe.jpg,3,A young boy running with a boogie board into the water,279
1308617539_54e1a3dfbe.jpg,4,The little boy runs into the ocean .,279
1309330801_aeeb23f1ee.jpg,0,One girl is doing a handstand on an outdoor trampoline while another girl stands on the trampoline with one hand in the air .,280
1309330801_aeeb23f1ee.jpg,1,One girl is doing a handstand on a trampoline while another girl watches,280
1309330801_aeeb23f1ee.jpg,2,The children are playing on the trampoline .,280
1309330801_aeeb23f1ee.jpg,3,Two girls are performing tricks on a trampoline .,280
1309330801_aeeb23f1ee.jpg,4,Two girls jumping on a trampoline in a backyard .,280
1311132744_5ffd03f831.jpg,0,A black and grey dog runs in a field with its tongue hanging out .,281
1311132744_5ffd03f831.jpg,1,A black dog with a red collar runs through grass .,281
1311132744_5ffd03f831.jpg,2,A black dog with a red collar walks through the grass with his mouth open and tongue hanging out .,281
1311132744_5ffd03f831.jpg,3,A dog with a red collar and its tongue hanging out runs through tall grass .,281
1311132744_5ffd03f831.jpg,4,A dog with red collar is running in the field .,281
1311388430_4ab0cd1a1f.jpg,0,A person hanging from a telephone pole near the mountains .,282
1311388430_4ab0cd1a1f.jpg,1,A person is hanging in the air from the power lines .,282
1311388430_4ab0cd1a1f.jpg,2,A person is hanging upside down from power lines .,282
1311388430_4ab0cd1a1f.jpg,3,Person hanging upside down from poles,282
1311388430_4ab0cd1a1f.jpg,4,Someone is suspended from electrical wires .,282
1312020846_5abb4a9be2.jpg,0,Two little puppies chase each other on a stone wall .,283
1312020846_5abb4a9be2.jpg,1,Two puppies run across flat stones in garden area .,283
1312020846_5abb4a9be2.jpg,2,Two puppies walking on stones .,283
1312020846_5abb4a9be2.jpg,3,Two small puppies run along the edge of a stone wall nearby a heavily foliaged area .,283
1312020846_5abb4a9be2.jpg,4,two small tan puppies walking on a stone path,283
1312227131_771b5ed201.jpg,0,dogs running on a cold but sunny morning,284
1312227131_771b5ed201.jpg,1,A group of dogs is pulling a sled over snow as the sun sets .,284
1312227131_771b5ed201.jpg,2,Dogs are pulling a sled across the snow .,284
1312227131_771b5ed201.jpg,3,Sled dogs trekking through snow near a forest .,284
1312227131_771b5ed201.jpg,4,Two dogs walk through the snow .,284
1312954382_cf6d70d63a.jpg,0,A girl in a green dress plays with a Hello Kitty balloon .,285
1312954382_cf6d70d63a.jpg,1,A girl wearing a green and orange dress walks on the street with a balloon .,285
1312954382_cf6d70d63a.jpg,2,A little girl in an elaborate green and orange dress is chasing after a pink and white balloon figure .,285
1312954382_cf6d70d63a.jpg,3,A little girl on the street in a yellowish green and orange dress is holding a Hello Kitty balloon with her right hand .,285
1312954382_cf6d70d63a.jpg,4,The girl is wearing a green dress and holding a hello kitty balloon .,285
1313693129_71d0b21c63.jpg,0,A boy and a girl are standing on a river bank facing the water .,286
1313693129_71d0b21c63.jpg,1,A boy and a slightly older girl stand on the shore of a small blue lake .,286
1313693129_71d0b21c63.jpg,2,A young woman and a young boy stand on the shore of a river .,286
1313693129_71d0b21c63.jpg,3,"Two people , a boy in yellow and girl in brown , standing at the shore of a lake .",286
1313693129_71d0b21c63.jpg,4,Two people stand by the water 's edge .,286
1313961775_824b87d155.jpg,0,A girl floating wearing a life vest .,287
1313961775_824b87d155.jpg,1,A girl wearing a life vest floats in water .,287
1313961775_824b87d155.jpg,2,A young girl floats on her back in water and peers over her life jacket .,287
1313961775_824b87d155.jpg,3,a young girl wearing a bulky red life jacket floating in a lake .,287
1313961775_824b87d155.jpg,4,The little girl is wearing a floating device in the water .,287
1316247213_1d2c726dd5.jpg,0,A closeup of a little girl laughing .,288
1316247213_1d2c726dd5.jpg,1,A girl in a purple shirt and a pink snoopy hat is laughing .,288
1316247213_1d2c726dd5.jpg,2,A young girl wearing a snoopy hat and purple shirt stands smiling .,288
1316247213_1d2c726dd5.jpg,3,"The girl in the purple top and shorts , wearing a hat , is laughing .",288
1316247213_1d2c726dd5.jpg,4,The little girl smiles at the camera with her eyes closed .,288
131632409_4de0d4e710.jpg,0,A girl in a bikini walks along the beach with huge clouds and a sandy beach behind her .,289
131632409_4de0d4e710.jpg,1,A young woman wearing a blue swimsuit top is standing on a sandy beach .,289
131632409_4de0d4e710.jpg,2,Beach scene with young woman in skimpy bikini top in foreground,289
131632409_4de0d4e710.jpg,3,Woman in a bikini top is walking on the beach,289
131632409_4de0d4e710.jpg,4,Young woman in a bikini top on the beach .,289
1317292658_ba29330a0b.jpg,0,a boy enjoys a rain shower .,290
1317292658_ba29330a0b.jpg,1,A boy in bathing trunks is standing under a water shower .,290
1317292658_ba29330a0b.jpg,2,A boy in swim trunks screams while being sprayed with water .,290
1317292658_ba29330a0b.jpg,3,A boy is squinting while being sprayed with water from a flat ground surface .,290
1317292658_ba29330a0b.jpg,4,A boy wearing black swimming trunks is standing in a fountain .,290
1319634306_816f21677f.jpg,0,A brown dog is sitting in some long grass .,291
1319634306_816f21677f.jpg,1,A brown dog sits still on a hillside .,291
1319634306_816f21677f.jpg,2,A large tan dog sits on a grassy hill .,291
1319634306_816f21677f.jpg,3,A large yellow dog is sitting on a hill .,291
1319634306_816f21677f.jpg,4,The dog is sitting on the side of the hill .,291
1321723162_9d4c78b8af.jpg,0,A little girl holding hands with her ice skating instructor .,292
1321723162_9d4c78b8af.jpg,1,An older girl helps a younger girl ice skate .,292
1321723162_9d4c78b8af.jpg,2,The two girls hold hands with one another while they skate on the ice .,292
1321723162_9d4c78b8af.jpg,3,Two girls are ice skating with each other .,292
1321723162_9d4c78b8af.jpg,4,Two people go ice skating in a rink .,292
1321949151_77b77b4617.jpg,0,A little boy and a little girl are lying on a black bench surrounded by adults .,293
1321949151_77b77b4617.jpg,1,People at a museum standing by benches with two children laying down and one person sitting .,293
1321949151_77b77b4617.jpg,2,Two children and some adults are sitting on a row of black couches .,293
1321949151_77b77b4617.jpg,3,Two children lie on puffy benches at a museum while four adults look on .,293
1321949151_77b77b4617.jpg,4,Two tired children rest on couches at an art museum while the adults around them view the art .,293
1322323208_c7ecb742c6.jpg,0,A boy and a girl playing on the beach .,294
1322323208_c7ecb742c6.jpg,1,A small boy and girls are playing in the sand on the beach .,294
1322323208_c7ecb742c6.jpg,2,"Two children , one of which is holding a stick , are standing on the beach as the sun begins to set .",294
1322323208_c7ecb742c6.jpg,3,Two children on the beach silhouetted by the setting sun .,294
1322323208_c7ecb742c6.jpg,4,Two young children playing with sticks at the beach .,294
1324816249_86600a6759.jpg,0,A brown dog stands in a lush field with the stunning clouds and mountains behind it .,295
1324816249_86600a6759.jpg,1,A golden dog walks on a trail through tall grass with mountains in the background .,295
1324816249_86600a6759.jpg,2,A golden retriever walking through high grass .,295
1324816249_86600a6759.jpg,3,a tan dog running through a field with his tongue hanging out,295
1324816249_86600a6759.jpg,4,A tan dog walks along a grassy path with his long pink tongue hanging out .,295
132489044_3be606baf7.jpg,0,A man sleeping with a bag on his lap on public transportation,296
132489044_3be606baf7.jpg,1,A man who has fallen asleep on public transportation .,296
132489044_3be606baf7.jpg,2,"An asian man in a suit on the subway , asleep .",296
132489044_3be606baf7.jpg,3,A tired business man takes a quick nap while riding the train .,296
132489044_3be606baf7.jpg,4,A young man in a suit and tie leans against a railing to take a nap on public transit .,296
1329832826_432538d331.jpg,0,"People stand on a street corner at dusk , with a pharmacy in the background .",297
1329832826_432538d331.jpg,1,People stand outside of the Rite Aid pharmacy on Broadway .,297
1329832826_432538d331.jpg,2,People waiting to cross the street in front of a pharmacy with lit up sign .,297
1329832826_432538d331.jpg,3,Some people look to cross the street in front of a drug store .,297
1329832826_432538d331.jpg,4,This is a picture of a Broadway Rite Aid Pharmacy that has a bright neon sign and people are prepared to cross the street in front of it .,297
1330645772_24f831ff8f.jpg,0,A black and white dog is running in the grass .,298
1330645772_24f831ff8f.jpg,1,A black dog is running across a low cut field nearby an area of trees .,298
1330645772_24f831ff8f.jpg,2,a black dog runs through a field .,298
1330645772_24f831ff8f.jpg,3,A dog runs in a field .,298
1330645772_24f831ff8f.jpg,4,A large black and white dog is running through a grassy field .,298
133189853_811de6ab2a.jpg,0,"A man wearing a tuxedo shirt , vest , and bow-tie is kissing another man wearing the same thing on the cheek .",299
133189853_811de6ab2a.jpg,1,A man with a shaved head is kissing another man on the cheek .,299
133189853_811de6ab2a.jpg,2,One man in a vest and tie plants a kiss on the cheek of another happy man .,299
133189853_811de6ab2a.jpg,3,One man kissing another man on the check and both are in white shirts with black vests .,299
133189853_811de6ab2a.jpg,4,"One men is laughing while being kissed on the cheek by another man , both men are wearing formal wear",299
1332208215_fa824f6659.jpg,0,A man in glasses and an Asian woman are seated across from each other in a subway train .,300
1332208215_fa824f6659.jpg,1,People on a subway .,300
1332208215_fa824f6659.jpg,2,People sit inside a train .,300
1332208215_fa824f6659.jpg,3,Several people sit on a train .,300
1332208215_fa824f6659.jpg,4,Two men and one woman are sitting in a subway train .,300
1332492622_8c66992b62.jpg,0,A group of people stand on a balcony near a colorful circus building .,301
1332492622_8c66992b62.jpg,1,A woman and children navigate the balcony of an amusement ride .,301
1332492622_8c66992b62.jpg,2,A woman and two children walking through the upper levels of a carnival attraction .,301
1332492622_8c66992b62.jpg,3,People stand on a colorful balcony .,301
1332492622_8c66992b62.jpg,4,People walking in brightly-colored building .,301
1332722096_1e3de8ae70.jpg,0,Three women standing on a city street .,302
1332722096_1e3de8ae70.jpg,1,Three women walk down the street .,302
1332722096_1e3de8ae70.jpg,2,Two girls and a woman walking on the sidewalk,302
1332722096_1e3de8ae70.jpg,3,Two girls in bright green boots and a woman are together .,302
1332722096_1e3de8ae70.jpg,4,Two young ladies in green boots are walking through an urban area while an older lady wearing black shoes follows them .,302
1332815795_8eea44375e.jpg,0,A baby swings in a swing near a wooden fence .,303
1332815795_8eea44375e.jpg,1,A baby wearing all white swinging on a swing .,303
1332815795_8eea44375e.jpg,2,A little girl is swinging in a baby swing on the playground .,303
1332815795_8eea44375e.jpg,3,A little girl rides in a child 's swing .,303
1332815795_8eea44375e.jpg,4,a young baby girl wearing a white outfit swinging in a baby swing,303
1332823164_c70a5d930e.jpg,0,A girl standing in the ocean,304
1332823164_c70a5d930e.jpg,1,a girl walks in the ocean .,304
1332823164_c70a5d930e.jpg,2,A woman in a red jacket stands on the beach facing the water as it covers her feet .,304
1332823164_c70a5d930e.jpg,3,A woman is watching the tide .,304
1332823164_c70a5d930e.jpg,4,Woman standing on the shore of a beach .,304
1333888922_26f15c18c3.jpg,0,A brown-haired child in green shoes swings on a swing in a park near the woods .,305
1333888922_26f15c18c3.jpg,1,A child swings and the sunshine shines down on her .,305
1333888922_26f15c18c3.jpg,2,A child wearing Crocs sits on a swing in a wooded area .,305
1333888922_26f15c18c3.jpg,3,A kid swings with his feet up in the air in a forest .,305
1333888922_26f15c18c3.jpg,4,The sun breaks through the trees as a child rides a swing .,305
1334892555_1beff092c3.jpg,0,The girls are playing with foam swords .,306
1334892555_1beff092c3.jpg,1,Two girls sparring with a red and blue bat while another girl watches .,306
1334892555_1beff092c3.jpg,2,Two kids with helmets playing with Nerf swords while one looks on drinking from a plastic cup .,306
1334892555_1beff092c3.jpg,3,Two young girls playing with rubber swords in a park while a chaperone watches .,306
1334892555_1beff092c3.jpg,4,Two young girls with sponge bats being to play while an older girl is acting as the referee .,306
1335617803_4fbc03dab0.jpg,0,The two children make a funny pose in front of some bushes .,307
1335617803_4fbc03dab0.jpg,1,Two boys in blue shirts are doing funny poses .,307
1335617803_4fbc03dab0.jpg,2,Two boys in blue shirts wearing backpacks .,307
1335617803_4fbc03dab0.jpg,3,Two boys posing in blue shirts and khaki shorts .,307
1335617803_4fbc03dab0.jpg,4,Two boys wearing matching blue polo shirts strike a goofy pose .,307
1337792872_d01a390b33.jpg,0,A girls walks down the road holding a teddy bear .,308
1337792872_d01a390b33.jpg,1,A little girl holding on to a toy is running down a lane .,308
1337792872_d01a390b33.jpg,2,A little girl in a denim dress runs down a path .,308
1337792872_d01a390b33.jpg,3,A young girl wearing a blue dress runs down a gravel road with a teddy bear .,308
1337792872_d01a390b33.jpg,4,The little girl is wearing a denim dress and holding a brown teddy bear .,308
1338523142_57fce8229b.jpg,0,A backpacker walks down a rocky mountain .,309
1338523142_57fce8229b.jpg,1,A hiker walks down a rocky path towards land with water .,309
1338523142_57fce8229b.jpg,2,A man with a black and blue backpack hikes down a rock face .,309
1338523142_57fce8229b.jpg,3,Hiker climbing down a snow and rock covered mountain .,309
1338523142_57fce8229b.jpg,4,The man climbs through the rocks and snow .,309
133905560_9d012b47f3.jpg,0,A puppy plays with an adult dog in the snow .,310
133905560_9d012b47f3.jpg,1,One dog climbing on the back of another dog in the snow .,310
133905560_9d012b47f3.jpg,2,Two beige dogs are playing in the snow .,310
133905560_9d012b47f3.jpg,3,"Two dogs , on standing on the other in the snow .",310
133905560_9d012b47f3.jpg,4,Two yellow labs are playing in the snow .,310
1339596997_8ac29c1841.jpg,0,three females wearing head scarves standing together,311
1339596997_8ac29c1841.jpg,1,Three Muslim women are looking at a camera .,311
1339596997_8ac29c1841.jpg,2,Three women in dresses and head scarves outside .,311
1339596997_8ac29c1841.jpg,3,Three women in head scarves examine a camera .,311
1339596997_8ac29c1841.jpg,4,Three women with head scarves and long skirts .,311
1341787777_4f1ebb1793.jpg,0,A brown dog is bending down trying to drink from a jet of water .,312
1341787777_4f1ebb1793.jpg,1,A brown dog slurps water from a sprinkler on the grass .,312
1341787777_4f1ebb1793.jpg,2,A dog drinking from a creek .,312
1341787777_4f1ebb1793.jpg,3,A large brown dog is sticking his face in the sprinkler .,312
1341787777_4f1ebb1793.jpg,4,"Brown dog on grass , drinking water spray from left side of frame .",312
1342766791_1e72f92455.jpg,0,A boy pushing another boy up a pole .,313
1342766791_1e72f92455.jpg,1,Little boy pushing another little boy up the pole .,313
1342766791_1e72f92455.jpg,2,One boy is helping another boy to climb a green pole in the street .,313
1342766791_1e72f92455.jpg,3,one small boy climbing a pole with the help of another boy on the ground,313
1342766791_1e72f92455.jpg,4,The boy is trying to push another up a pole .,313
1342780478_bacc32344d.jpg,0,A man in a dress shirt and tie is standing in front of a sign selling donuts .,314
1342780478_bacc32344d.jpg,1,A man stands among cement fixtures in front of a donut shop .,314
1342780478_bacc32344d.jpg,2,A man with a white shirt and tie is standing on a sidewalk between cement barriers .,314
1342780478_bacc32344d.jpg,3,A well-dressed man in the street .,314
1342780478_bacc32344d.jpg,4,Man stands between concrete barriers near a donut shop .,314
1343426964_cde3fb54e8.jpg,0,A blond boy in a blue tee shirts stands smiling before a craft of green nylon fabric .,315
1343426964_cde3fb54e8.jpg,1,A child poses wearing glasses near water outside .,315
1343426964_cde3fb54e8.jpg,2,A small girl smiling on the beach .,315
1343426964_cde3fb54e8.jpg,3,A young kid at the beach .,315
1343426964_cde3fb54e8.jpg,4,a young man wearing swimming goggles wearing a blue shirt with a pirate skull on it,315
1346051107_9cdc14e070.jpg,0,A man is playing a saxophone next to a fire hydrant .,316
1346051107_9cdc14e070.jpg,1,A man plays saxophone next to a yellow fire hydrant .,316
1346051107_9cdc14e070.jpg,2,A man stands by a wall playing a saxophone .,316
1346051107_9cdc14e070.jpg,3,Man playing musical instrument standing beside a yellow and red fire hydrant,316
1346051107_9cdc14e070.jpg,4,The man is standing next to a fire hydrant and playing a saxophone .,316
1346529555_e916816cfe.jpg,0,A dog in midair cathing the red ball .,317
1346529555_e916816cfe.jpg,1,A dog retrieves a golf ball .,317
1346529555_e916816cfe.jpg,2,a little brown dog stands on his hind legs with a red toy in its mouth .,317
1346529555_e916816cfe.jpg,3,A terrier who jumped up has a red ball in his mouth .,317
1346529555_e916816cfe.jpg,4,A Yorkie jumped into the air to catch a red ball in its mouth .,317
134724228_30408cd77f.jpg,0,Two girls are walking down a dirt road in a park .,318
134724228_30408cd77f.jpg,1,Two women walking down a dirt road with a man far behind .,318
134724228_30408cd77f.jpg,2,Two women walking on an outdoor trail .,318
134724228_30408cd77f.jpg,3,Two young women are walking along a rural path bordered by trees .,318
134724228_30408cd77f.jpg,4,Two young women walk along a dirt road .,318
1347519824_e402241e4f.jpg,0,A few girls with green foam statue of liberty hats on a train,319
1347519824_e402241e4f.jpg,1,Some young adults are wearing green foam statute of liberty crowns .,319
1347519824_e402241e4f.jpg,2,Some young people take photos of each other while in New York .,319
1347519824_e402241e4f.jpg,3,Three woman with statue of liberty hats and taking a picture .,319
1347519824_e402241e4f.jpg,4,Two woman wearing statue of liberty hats get their picture taken in a subway .,319
1348113612_5bfc5f429e.jpg,0,A black and white dog jumping into a pool after tennis balls .,320
1348113612_5bfc5f429e.jpg,1,a black and white dog jumping into a pool with a lot of tennis balls in it .,320
1348113612_5bfc5f429e.jpg,2,A black dog jumps into a pool that has many yellow balls in it .,320
1348113612_5bfc5f429e.jpg,3,A dog jumps into a swimming pool to retrieve some floating tennis balls .,320
1348113612_5bfc5f429e.jpg,4,A dog swims in a pool .,320
1348304997_afe60a61df.jpg,0,A barefoot red-headed girl jumping over a rail .,321
1348304997_afe60a61df.jpg,1,a girl jumps on the trampoline .,321
1348304997_afe60a61df.jpg,2,A young girl jumping over a railing or a ladder on its side .,321
1348304997_afe60a61df.jpg,3,The small red haired girl jumps on the trampoline under the tree by the shed .,321
1348304997_afe60a61df.jpg,4,The young child with red hair bounced on the trampoline .,321
1348891916_ebd4413033.jpg,0,A brown dog on a leash runs through the white water .,322
1348891916_ebd4413033.jpg,1,A soaked dog is playing in the water .,322
1348891916_ebd4413033.jpg,2,A tan dog on a leash running in shallow ocean water .,322
1348891916_ebd4413033.jpg,3,A wet dog on a leash is running through some water .,322
1348891916_ebd4413033.jpg,4,Brown dog running through shallow water .,322
134894450_dadea45d65.jpg,0,A boy wearing no shirt and some blue jeans is jumping in the air in the woods .,323
134894450_dadea45d65.jpg,1,A guy leaps into the air in a wooded area .,323
134894450_dadea45d65.jpg,2,A shirtless man jumps in a sunny forest .,323
134894450_dadea45d65.jpg,3,a shirtless man jumps over a log .,323
134894450_dadea45d65.jpg,4,The boy is jumping in the woods .,323
1348947380_14f0fc1237.jpg,0,A man and a dog stand on a hill overlooking water .,324
1348947380_14f0fc1237.jpg,1,a man walks his dog near the ocean .,324
1348947380_14f0fc1237.jpg,2,an elderly man is walking a brown dog using a red leash .,324
1348947380_14f0fc1237.jpg,3,An elderly man takes his dog for a walk near the water .,324
1348947380_14f0fc1237.jpg,4,An old man holding a camera while walking a small brown dog .,324
1348957576_c4a78eb974.jpg,0,A blonde woman in a white tank top and sunglasses is talking to a man sitting next to boats on a rock surface .,325
1348957576_c4a78eb974.jpg,1,A man and a woman are sitting on the ground and surrounded by boats .,325
1348957576_c4a78eb974.jpg,2,A man and a woman sitting near small boats .,325
1348957576_c4a78eb974.jpg,3,The man and woman are sitting by the boats .,325
1348957576_c4a78eb974.jpg,4,Two people sitting beside a few small boats .,325
1350811702_2ce7cfd0c5.jpg,0,A young boy casting his fishing line off a pier,326
1350811702_2ce7cfd0c5.jpg,1,Children fishing off a bridge,326
1350811702_2ce7cfd0c5.jpg,2,People fishing over white fence,326
1350811702_2ce7cfd0c5.jpg,3,Young boy standing next to water casting his fishing rod with others next to him .,326
1350811702_2ce7cfd0c5.jpg,4,"Young boy wearing waders standing on a dock fishing , other people are in the background .",326
1350948838_fdebe4ff65.jpg,0,A black and white dog jumping into a pool .,327
1350948838_fdebe4ff65.jpg,1,A black and white dog jumping into a swimming pool .,327
1350948838_fdebe4ff65.jpg,2,A black dog jumping into a large pool .,327
1350948838_fdebe4ff65.jpg,3,A wet black dog jumps into a pool to fetch a ball .,327
1350948838_fdebe4ff65.jpg,4,Black and white dog leaps away from camera into pool .,327
1351315701_6580b51c41.jpg,0,A black and a white dog are running on the grass .,328
1351315701_6580b51c41.jpg,1,A black dog and a white dog race in a grassy field while spectators look on .,328
1351315701_6580b51c41.jpg,2,A white dog and a black dog running side by side on the grass while onlookers watch .,328
1351315701_6580b51c41.jpg,3,"Two dogs , a pitbull and a black Labrador , run side by side .",328
1351315701_6580b51c41.jpg,4,"Two dogs racing in a field , with people looking on .",328
1351764581_4d4fb1b40f.jpg,0,A firefighter extinguishes a fire under the hood of a car .,329
1351764581_4d4fb1b40f.jpg,1,a fireman spraying water into the hood of small white car on a jack,329
1351764581_4d4fb1b40f.jpg,2,"A fireman sprays inside the open hood of small white car , on a jack .",329
1351764581_4d4fb1b40f.jpg,3,A fireman using a firehose on a car engine that is up on a carjack .,329
1351764581_4d4fb1b40f.jpg,4,Firefighter uses water to extinguish a car that was on fire .,329
135235570_5698072cd4.jpg,0,A man in a field backed by american flags .,330
135235570_5698072cd4.jpg,1,A man is being thrown a Frisbee in front of a monument and flags .,330
135235570_5698072cd4.jpg,2,A man is clapping at the base of the Washington Memorial .,330
135235570_5698072cd4.jpg,3,A man stands in front of the Gateway Arch .,330
135235570_5698072cd4.jpg,4,A man tries to catch a football on grass surrounded by American flags .,330
1352398363_9cc8ffcce9.jpg,0,A boy is covered with marker .,331
1352398363_9cc8ffcce9.jpg,1,A dirty child plays in the house,331
1352398363_9cc8ffcce9.jpg,2,A small boy wearing a diaper stands near the door and is covered in marker .,331
1352398363_9cc8ffcce9.jpg,3,A young boy covered in ink stands in front of a white door .,331
1352398363_9cc8ffcce9.jpg,4,A young boy in a pullup is covered in marker ink .,331
1352410176_af6b139734.jpg,0,A blonde girl is stepping on vertical logs in the sand .,332
1352410176_af6b139734.jpg,1,A little girl is walking along a line of logs on a sandy beach .,332
1352410176_af6b139734.jpg,2,A young girl balances on wooden pylons at the beach .,332
1352410176_af6b139734.jpg,3,A young girl is walking on stumps on the beach next to the ocean .,332
1352410176_af6b139734.jpg,4,Girl walking along the tops of wooden posts set into sand on a beach .,332
1354318519_2f9baed754.jpg,0,A baby is laughing .,333
1354318519_2f9baed754.jpg,1,A baby laughs at his reflection in a mirror .,333
1354318519_2f9baed754.jpg,2,A blonde haired toddler in a burgundy hoodie smiling .,333
1354318519_2f9baed754.jpg,3,a boy in a red hooded top is smiling whilst looking away from his reflection .,333
1354318519_2f9baed754.jpg,4,A child in front of his own reflection turning towards the camera and smiling .,333
1355450069_c0675b0706.jpg,0,A man is climbing up a wall,334
1355450069_c0675b0706.jpg,1,A man wearing no shirt climbs the side of a large rock .,334
1355450069_c0675b0706.jpg,2,a shirtless man climbing up the rock wall with rope safety lines,334
1355450069_c0675b0706.jpg,3,Man without a shirt is climbing a rock .,334
1355450069_c0675b0706.jpg,4,There is a rock climber holding on and climbing to the top of a very large rock .,334
1355703632_5683a4b6fb.jpg,0,A female softball player making a pitch .,335
1355703632_5683a4b6fb.jpg,1,A girl is winding up to throw a softball .,335
1355703632_5683a4b6fb.jpg,2,A teenage girl is catching a softball during a game .,335
1355703632_5683a4b6fb.jpg,3,Kids playing softball .,335
1355703632_5683a4b6fb.jpg,4,Young girl playing softball with white house in background,335
1355833561_9c43073eda.jpg,0,A child is being thrown in the air playfully .,336
1355833561_9c43073eda.jpg,1,A man in an orange jacket playfully tosses a small girl into the air on an empty stretch of beach on an overcast day .,336
1355833561_9c43073eda.jpg,2,A man in an orange vest tossing a child into the air on the beach,336
1355833561_9c43073eda.jpg,3,A man throws a small child up in the air .,336
1355833561_9c43073eda.jpg,4,"At a beach , a man in an orange vest tosses a young child into the air .",336
1355935187_2c99648138.jpg,0,A fluffy white dog is coming out of a blue striped obstacle shute .,337
1355935187_2c99648138.jpg,1,A small white dog running out of a tent .,337
1355935187_2c99648138.jpg,2,A white dog is emerging from a blue canvas tunnel on an obstacle course .,337
1355935187_2c99648138.jpg,3,The white poodle dog is coming out of a blue tent .,337
1355935187_2c99648138.jpg,4,White dog leaving blue-striped tent .,337
1355945307_f9e01a9a05.jpg,0,A man drives an old-fashioned red race car .,338
1355945307_f9e01a9a05.jpg,1,A red race car marked with the number seven is driven by a man in a blue and beige shirt .,338
1355945307_f9e01a9a05.jpg,2,Man driving race car number 7 .,338
1355945307_f9e01a9a05.jpg,3,The man is driving a small red race car around a track .,338
1355945307_f9e01a9a05.jpg,4,The red car has the number seven on the side in a white circle .,338
1356543628_c13ebe38fb.jpg,0,A girl carries a lot through the grass .,339
1356543628_c13ebe38fb.jpg,1,A girl in a forest carrying camping gear,339
1356543628_c13ebe38fb.jpg,2,A girl in an orange shirt and pink sandals carries equipment .,339
1356543628_c13ebe38fb.jpg,3,"Little girl in rural area , carrying bags and stuffed animal .",339
1356543628_c13ebe38fb.jpg,4,Young girl carrying camping gear and a stuffed brown dog .,339
1356796100_b265479721.jpg,0,A girl in a flowered dress peaking through some leaves .,340
1356796100_b265479721.jpg,1,A girl peeks through the leaves on a tree .,340
1356796100_b265479721.jpg,2,a girl peeks through the green leaves .,340
1356796100_b265479721.jpg,3,A young girl peers through the green foliage .,340
1356796100_b265479721.jpg,4,A young girl 's face looking through leaves .,340
1357689954_72588dfdc4.jpg,0,A boy is attempting to rock-climb a prefabricated wall .,341
1357689954_72588dfdc4.jpg,1,A boy is climbing up an artificial climbing wall whilst attached to a rope .,341
1357689954_72588dfdc4.jpg,2,A frightened little boy on a climbing wall .,341
1357689954_72588dfdc4.jpg,3,Boy climbing a rock wall .,341
1357689954_72588dfdc4.jpg,4,Young boy in climbing harness scaling a climbing wall .,341
1357724865_4faf4e1418.jpg,0,A half-dressed man walks into a river at the bottom of a small waterfall .,342
1357724865_4faf4e1418.jpg,1,A man is standing in water near a waterfall .,342
1357724865_4faf4e1418.jpg,2,A man standing in the water at the base of a waterfall .,342
1357724865_4faf4e1418.jpg,3,A man wades in the water and watches a waterfall .,342
1357724865_4faf4e1418.jpg,4,The man stands in a body of water near a waterfall .,342
1357753846_6185e26040.jpg,0,"A big , black dog runs through the water , near the shore .",343
1357753846_6185e26040.jpg,1,A black dog crossing a stream,343
1357753846_6185e26040.jpg,2,A black dog is walking through a stream of water .,343
1357753846_6185e26040.jpg,3,a black dog runs through the water .,343
1357753846_6185e26040.jpg,4,A black dog walks through some water .,343
1358089136_976e3d2e30.jpg,0,A boy sand surfing down a hill,344
1358089136_976e3d2e30.jpg,1,A man is attempting to surf down a hill made of sand on a sunny day .,344
1358089136_976e3d2e30.jpg,2,A man is sliding down a huge sand dune on a sunny day .,344
1358089136_976e3d2e30.jpg,3,A man is surfing down a hill of sand .,344
1358089136_976e3d2e30.jpg,4,A young man in shorts and t-shirt is snowboarding under a bright blue sky .,344
1358892595_7a37c45788.jpg,0,A dog runs through the forest with something in its mouth .,345
1358892595_7a37c45788.jpg,1,A dog runs while holding an object in its mouth .,345
1358892595_7a37c45788.jpg,2,A yellow dog running through a grassy area carrying something small in its mouth .,345
1358892595_7a37c45788.jpg,3,A young puppy with a red collar running with a leaf in its mouth .,345
1358892595_7a37c45788.jpg,4,The dog is carrying a toy through the grass .,345
1359101233_16c2c150e3.jpg,0,a dog in a red jacket is running on the grass .,346
1359101233_16c2c150e3.jpg,1,A dog wearing a red saddle is running across a field with low grass and trees nearby .,346
1359101233_16c2c150e3.jpg,2,A dog with long hair and a red vest runs in the grass .,346
1359101233_16c2c150e3.jpg,3,A tan dog wearing a red shirt runs through the grass .,346
1359101233_16c2c150e3.jpg,4,The dog in the red vest runs in the field .,346
1361420539_e9599c60ae.jpg,0,A black dog is running in the grass .,347
1361420539_e9599c60ae.jpg,1,A black poodle is running through the grass .,347
